Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
FD6891,14.2,Regular,0.007,Canned,166.57,OUT003,1999,Medium,Tier 1,Departmental Store,4202.12
FD3495,16.94,Regular,0.039,Canned,191.11,OUT003,1999,Medium,Tier 1,Departmental Store,5324.71
FD6568,15.9,Low Sugar,0.016,Meat,182.28,OUT003,1999,Medium,Tier 1,Departmental Store,4908.0
NC7893,15.6,No Sugar,0.079,Health and Hygiene,163.51,OUT003,1999,Medium,Tier 1,Departmental Store,4455.93
FD3852,15.22,Low Sugar,0.011,Starchy Foods,130.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3695.61
FD5472,15.25,Regular,0.085,Canned,122.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3540.01
DR7053,13.97,Low Sugar,0.142,Soft Drinks,142.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3651.46
FD8472,14.41,Low Sugar,0.141,Snack Foods,169.16,OUT003,1999,Medium,Tier 1,Departmental Store,4303.23
FD6906,12.85,Low Sugar,0.112,Snack Foods,154.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3651.71
FD3725,10.71,Low Sugar,0.082,Fruits and Vegetables,114.58,OUT001,1987,High,Tier 2,Supermarket Type1,2349.74
FD4983,12.69,Low Sugar,0.031,Breads,109.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,2696.58
NC2512,10.74,No Sugar,0.015,Health and Hygiene,101.94,OUT002,1998,Small,Tier 3,Food Mart,2098.95
DR1715,9.85,Low Sugar,0.09,Soft Drinks,128.55,OUT001,1987,High,Tier 2,Supermarket Type1,2442.1
FD7767,11.93,Low Sugar,0.034,Fruits and Vegetables,198.39,OUT003,1999,Medium,Tier 1,Departmental Store,4339.96
FD5430,12.98,Regular,0.032,Canned,140.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3395.63
FD4297,14.25,Low Sugar,0.027,Fruits and Vegetables,148.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3851.02
DR2568,14.66,Low Sugar,0.014,Hard Drinks,168.73,OUT003,1999,Medium,Tier 1,Departmental Store,4350.25
FD5929,14.86,Low Sugar,0.031,Canned,190.16,OUT001,1987,High,Tier 2,Supermarket Type1,4833.74
FD5660,13.35,Low Sugar,0.076,Baking Goods,117.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3015.25
FD906,13.5,Low Sugar,0.091,Snack Foods,182.58,OUT003,1999,Medium,Tier 1,Departmental Store,4372.56
FD1923,12.64,Low Sugar,0.113,Frozen Foods,149.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3498.16
FD6935,8.06,Low Sugar,0.049,Fruits and Vegetables,129.72,OUT002,1998,Small,Tier 3,Food Mart,2059.98
FD593,11.81,Low Sugar,0.12,Fruits and Vegetables,160.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3544.84
FD8304,13.22,Low Sugar,0.164,Snack Foods,123.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3105.09
NC4546,16.13,No Sugar,0.023,Household,189.18,OUT003,1999,Medium,Tier 1,Departmental Store,5100.69
FD3262,13.12,Low Sugar,0.177,Dairy,206.69,OUT001,1987,High,Tier 2,Supermarket Type1,4779.32
FD1472,13.29,Low Sugar,0.078,Meat,154.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3756.22
FD8044,17.08,Low Sugar,0.174,Frozen Foods,192.86,OUT003,1999,Medium,Tier 1,Departmental Store,5391.51
NC5153,11.11,No Sugar,0.297,Health and Hygiene,185.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3896.79
DR5893,11.79,Low Sugar,0.097,Soft Drinks,156.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,3449.41
FD637,12.14,Low Sugar,0.154,Baking Goods,132.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3033.74
FD3916,10.04,Low Sugar,0.168,Snack Foods,111.63,OUT002,1998,Small,Tier 3,Food Mart,2139.18
NC8196,11.3,No Sugar,0.059,Household,105.62,OUT001,1987,High,Tier 2,Supermarket Type1,2300.56
FD2619,11.36,Regular,0.061,Frozen Foods,126.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,2746.91
DR1303,15.07,Low Sugar,0.035,Soft Drinks,158.7,OUT003,1999,Medium,Tier 1,Departmental Store,4238.63
NC5612,13.18,No Sugar,0.053,Household,186.55,OUT003,1999,Medium,Tier 1,Departmental Store,4380.24
FD8077,8.02,Low Sugar,0.045,Meat,145.98,OUT001,1987,High,Tier 2,Supermarket Type1,2385.54
FD2205,13.59,Regular,0.131,Fruits and Vegetables,223.98,OUT003,1999,Medium,Tier 1,Departmental Store,5239.41
FD5194,12.02,Regular,0.063,Snack Foods,120.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,2762.42
FD2369,9.36,Low Sugar,0.006,Snack Foods,94.31,OUT002,1998,Small,Tier 3,Food Mart,1629.55
FD4434,11.11,Low Sugar,0.103,Dairy,127.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,2704.5
NC7552,10.59,No Sugar,0.136,Household,173.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3526.79
FD4428,15.38,Regular,0.05,Canned,150.32,OUT001,1987,High,Tier 2,Supermarket Type1,4135.8
FD1037,8.64,Low Sugar,0.116,Fruits and Vegetables,105.07,OUT002,1998,Small,Tier 3,Food Mart,1687.12
FD6779,10.37,Low Sugar,0.061,Fruits and Vegetables,110.76,OUT002,1998,Small,Tier 3,Food Mart,2195.72
FD5588,11.26,Low Sugar,0.104,Dairy,133.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,2862.91
FD2558,12.77,Low Sugar,0.027,Baking Goods,146.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3479.11
FD8444,12.15,Low Sugar,0.013,Canned,141.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3233.42
FD4153,14.38,Low Sugar,0.129,Baking Goods,194.04,OUT001,1987,High,Tier 2,Supermarket Type1,4805.93
FD6010,11.82,Low Sugar,0.023,Snack Foods,140.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3141.92
FD286,12.56,Regular,0.031,Snack Foods,158.58,OUT003,1999,Medium,Tier 1,Departmental Store,6707.41
DR2421,12.09,Low Sugar,0.129,Soft Drinks,161.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3622.97
FD1749,9.39,Regular,0.018,Fruits and Vegetables,151.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,2815.55
FD6415,10.6,Low Sugar,0.039,Frozen Foods,110.61,OUT002,1998,Small,Tier 3,Food Mart,2243.02
FD6722,11.78,Low Sugar,0.023,Canned,171.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3753.94
NC5255,18.92,No Sugar,0.152,Others,228.58,OUT003,1999,Medium,Tier 1,Departmental Store,6537.68
FD2108,12.85,reg,0.13,Fruits and Vegetables,132.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3191.96
FD3276,11.15,Low Sugar,0.026,Meat,124.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2649.55
FD7609,11.26,Regular,0.055,Fruits and Vegetables,68.44,OUT002,1998,Small,Tier 3,Food Mart,1530.97
NC3315,10.28,No Sugar,0.01,Others,148.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,2944.23
FD2674,11.31,Regular,0.067,Meat,208.21,OUT003,1999,Medium,Tier 1,Departmental Store,4402.55
FD3770,10.5,Low Sugar,0.031,Snack Foods,99.99,OUT002,1998,Small,Tier 3,Food Mart,2003.66
DR5673,9.23,Low Sugar,0.08,Soft Drinks,176.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3292.66
FD8089,14.31,Low Sugar,0.109,Snack Foods,151.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3916.78
FD3856,14.75,Low Sugar,0.104,Dairy,148.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3961.79
FD3903,15.67,Low Sugar,0.077,Baking Goods,191.78,OUT003,1999,Medium,Tier 1,Departmental Store,5050.45
FD215,11.72,Low Sugar,0.023,Dairy,169.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3984.14
FD6004,12.8,Regular,0.075,Fruits and Vegetables,144.69,OUT004,2009,Medium,Tier 2,Supermarket Type2,3438.07
NC2189,13.85,No Sugar,0.036,Health and Hygiene,154.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3882.62
FD6443,13.66,Regular,0.108,Frozen Foods,81.08,OUT001,1987,High,Tier 2,Supermarket Type1,2332.23
FD1813,14.07,Regular,0.077,Canned,197.49,OUT001,1987,High,Tier 2,Supermarket Type1,4806.62
FD7301,13.87,Low Sugar,0.099,Snack Foods,116.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3097.16
NC7105,9.29,No Sugar,0.021,Health and Hygiene,67.99,OUT002,1998,Small,Tier 3,Food Mart,1076.93
DR5861,15.13,Low Sugar,0.026,Soft Drinks,128.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3638.51
FD1707,12.91,Regular,0.024,Snack Foods,162.0,OUT004,2009,Medium,Tier 2,Supermarket Type2,3818.14
FD3584,15.0,Low Sugar,0.04,Dairy,153.86,OUT001,1987,High,Tier 2,Supermarket Type1,4122.73
FD6931,15.69,Low Sugar,0.158,Fruits and Vegetables,137.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3938.59
FD686,13.99,Regular,0.021,Snack Foods,139.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3605.77
FD6254,11.12,Low Sugar,0.074,Baking Goods,129.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,2749.33
DR3104,10.9,Low Sugar,0.048,Soft Drinks,140.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,2929.21
FD1860,15.17,Regular,0.033,Snack Foods,200.39,OUT003,1999,Medium,Tier 1,Departmental Store,5114.66
FD883,8.9,Low Sugar,0.074,Baking Goods,102.65,OUT002,1998,Small,Tier 3,Food Mart,1697.38
FD531,9.01,Regular,0.046,Fruits and Vegetables,104.24,OUT003,1999,Medium,Tier 1,Departmental Store,5623.48
FD452,14.12,Low Sugar,0.038,Frozen Foods,144.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,5007.32
FD1935,11.4,Low Sugar,0.066,Fruits and Vegetables,183.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3919.07
DR840,11.01,Regular,0.016,Soft Drinks,136.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,2870.86
FD1282,14.99,Low Sugar,0.007,Fruits and Vegetables,132.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3692.89
FD1618,10.59,Low Sugar,0.074,Dairy,122.2,OUT001,1987,High,Tier 2,Supermarket Type1,2479.34
FD8627,15.04,Low Sugar,0.049,Snack Foods,196.49,OUT003,1999,Medium,Tier 1,Departmental Store,5004.0
FD651,14.66,Low Sugar,0.036,Meat,159.94,OUT001,1987,High,Tier 2,Supermarket Type1,4171.93
FD1031,12.13,Regular,0.039,Baking Goods,107.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2521.74
FD3263,13.1,Low Sugar,0.046,Breakfast,133.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3286.68
FD2922,10.69,Low Sugar,0.027,Baking Goods,132.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,2707.49
FD6596,10.33,Low Sugar,0.061,Frozen Foods,164.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3280.89
FD5299,12.2,Low Sugar,0.015,Fruits and Vegetables,154.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,3503.22
FD3335,12.5,Regular,0.013,Fruits and Vegetables,166.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3820.74
FD8496,13.48,Low Sugar,0.066,Snack Foods,155.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3807.16
DR3520,9.03,Low Sugar,0.015,Soft Drinks,146.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,2622.29
FD4211,9.79,Low Sugar,0.062,Dairy,105.19,OUT002,1998,Small,Tier 3,Food Mart,1949.2
NC1774,16.72,No Sugar,0.093,Household,221.09,OUT003,1999,Medium,Tier 1,Departmental Store,5888.67
FD4251,11.09,Low Sugar,0.022,Meat,130.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,2770.43
FD3904,16.21,Low Sugar,0.149,Dairy,153.28,OUT003,1999,Medium,Tier 1,Departmental Store,4385.81
NC548,14.81,No Sugar,0.164,Others,208.64,OUT003,1999,Medium,Tier 1,Departmental Store,6740.07
FD6008,10.63,Low Sugar,0.015,Dairy,130.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,2660.71
FD4788,14.52,Regular,0.044,Frozen Foods,186.51,OUT001,1987,High,Tier 2,Supermarket Type1,4683.72
NC749,9.63,No Sugar,0.121,Health and Hygiene,142.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,2671.29
NC6547,8.18,No Sugar,0.161,Household,154.41,OUT004,2009,Medium,Tier 2,Supermarket Type2,2593.66
NC6420,14.05,No Sugar,0.04,Health and Hygiene,137.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3573.44
FD7295,10.86,Low Sugar,0.041,Meat,154.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3198.65
FD5008,11.99,Low Sugar,0.184,Baking Goods,71.29,OUT002,1998,Small,Tier 3,Food Mart,1754.44
FD1106,13.19,Regular,0.064,Snack Foods,150.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,3652.99
FD5645,12.21,Low Sugar,0.021,Seafood,107.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,2552.81
FD1081,15.41,Low Sugar,0.133,Dairy,166.49,OUT003,1999,Medium,Tier 1,Departmental Store,4473.54
FD309,11.87,Low Sugar,0.058,Frozen Foods,140.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,4479.13
FD80,13.54,Regular,0.025,Meat,149.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3268.01
NC4772,13.93,No Sugar,0.086,Health and Hygiene,186.31,OUT001,1987,High,Tier 2,Supermarket Type1,4545.15
NC2011,13.7,No Sugar,0.16,Health and Hygiene,184.37,OUT003,1999,Medium,Tier 1,Departmental Store,4453.75
FD7316,15.05,Low Sugar,0.047,Frozen Foods,121.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3473.21
FD274,13.15,Low Sugar,0.143,Breakfast,123.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3919.52
FD2795,10.71,Low Sugar,0.048,Baking Goods,155.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3196.34
FD657,10.55,Low Sugar,0.077,Snack Foods,150.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3057.49
FD5432,11.17,Low Sugar,0.076,Snack Foods,132.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,2830.8
NC3568,9.85,No Sugar,0.021,Health and Hygiene,171.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3322.39
NC8736,11.79,No Sugar,0.11,Others,106.73,OUT001,1987,High,Tier 2,Supermarket Type1,2434.25
FD7686,12.61,Regular,0.042,Snack Foods,132.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3147.59
FD6677,11.61,Regular,0.035,Canned,123.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,2727.15
NC7308,11.52,No Sugar,0.058,Household,101.99,OUT002,1998,Small,Tier 3,Food Mart,2274.97
FD530,16.58,Low Sugar,0.052,Frozen Foods,159.67,OUT001,1987,High,Tier 2,Supermarket Type1,4549.17
FD6165,14.36,Low Sugar,0.039,Canned,117.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3226.24
FD3244,14.36,Low Sugar,0.107,Fruits and Vegetables,164.93,OUT003,1999,Medium,Tier 1,Departmental Store,4206.12
FD6135,12.63,Low Sugar,0.039,Breads,124.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,2991.53
FD4894,15.42,Low Sugar,0.028,Dairy,181.59,OUT001,1987,High,Tier 2,Supermarket Type1,4786.53
FD6288,13.68,Low Sugar,0.063,Fruits and Vegetables,114.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3017.08
NC4998,9.98,No Sugar,0.024,Household,186.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,3662.77
DR807,10.3,Low Sugar,0.098,Soft Drinks,142.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,2828.91
FD7955,12.33,Regular,0.044,Fruits and Vegetables,116.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,2752.82
FD8538,13.65,Regular,0.014,Fruits and Vegetables,157.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3886.7
FD6493,9.67,Low Sugar,0.064,Baking Goods,133.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2511.14
NC2230,9.56,No Sugar,0.098,Household,94.4,OUT002,1998,Small,Tier 3,Food Mart,1677.42
FD2583,11.68,Regular,0.04,Breads,128.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,2855.37
NC1001,11.31,No Sugar,0.099,Health and Hygiene,152.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3265.06
FD1387,13.26,Low Sugar,0.024,Breads,156.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3776.76
FD8450,14.08,reg,0.074,Breads,127.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3375.71
DR5540,12.89,Low Sugar,0.153,Soft Drinks,170.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3983.47
FD8346,13.81,Low Sugar,0.034,Dairy,189.95,OUT001,1987,High,Tier 2,Supermarket Type1,4593.43
NC6141,13.22,No Sugar,0.022,Household,124.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3115.36
FD319,16.69,Regular,0.147,Canned,169.3,OUT003,1999,Medium,Tier 1,Departmental Store,4238.57
NC2174,11.25,No Sugar,0.021,Household,144.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3084.35
NC3984,16.35,No Sugar,0.06,Household,153.6,OUT003,1999,Medium,Tier 1,Departmental Store,4423.44
NC7175,13.81,No Sugar,0.11,Household,154.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3860.14
FD3471,15.52,Low Sugar,0.085,Snack Foods,191.57,OUT003,1999,Medium,Tier 1,Departmental Store,5012.4
FD8061,10.0,Low Sugar,0.023,Starchy Foods,146.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,2845.23
FD5176,11.7,Low Sugar,0.032,Canned,156.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3425.48
NC7624,11.74,No Sugar,0.09,Household,159.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3512.22
FD1094,10.57,Low Sugar,0.065,Frozen Foods,116.43,OUT001,1987,High,Tier 2,Supermarket Type1,2356.2
FD4593,12.86,Low Sugar,0.107,Snack Foods,176.41,OUT001,1987,High,Tier 2,Supermarket Type1,4100.72
FD6743,13.9,Low Sugar,0.035,Fruits and Vegetables,118.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3151.8
DR5537,10.95,Low Sugar,0.061,Soft Drinks,110.82,OUT001,1987,High,Tier 2,Supermarket Type1,2327.71
FD1425,9.54,Regular,0.046,Fruits and Vegetables,136.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2541.53
NC6908,9.83,No Sugar,0.105,Health and Hygiene,118.26,OUT002,1998,Small,Tier 3,Food Mart,2227.41
FD4597,11.4,Low Sugar,0.048,Baking Goods,143.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3103.01
FD895,15.38,Regular,0.017,Breakfast,185.92,OUT001,1987,High,Tier 2,Supermarket Type1,4866.21
DR2887,13.35,Low Sugar,0.118,Hard Drinks,120.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,3076.65
FD1586,11.51,Low Sugar,0.089,Fruits and Vegetables,146.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3183.48
FD3480,13.58,Regular,0.064,Baking Goods,168.84,OUT001,1987,High,Tier 2,Supermarket Type1,4109.42
FD4495,11.82,Low Sugar,0.073,Snack Foods,118.41,OUT004,2009,Medium,Tier 2,Supermarket Type2,2679.27
FD2920,13.88,Low Sugar,0.098,Fruits and Vegetables,191.35,OUT001,1987,High,Tier 2,Supermarket Type1,4636.36
FD3572,10.87,Low Sugar,0.047,Fruits and Vegetables,103.68,OUT002,1998,Small,Tier 3,Food Mart,2164.29
NC4565,15.51,No Sugar,0.118,Household,164.9,OUT003,1999,Medium,Tier 1,Departmental Store,4463.89
NC5741,7.86,No Sugar,0.036,Health and Hygiene,95.79,OUT002,1998,Small,Tier 3,Food Mart,1321.0
FD2813,12.43,Regular,0.021,Meat,152.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3510.01
FD8185,7.22,Low Sugar,0.093,Fruits and Vegetables,123.14,OUT002,1998,Small,Tier 3,Food Mart,1736.1
FD6467,12.94,Regular,0.028,Canned,114.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,2858.69
FD6424,11.91,Low Sugar,0.045,Dairy,129.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,2919.63
NC2837,9.28,No Sugar,0.145,Household,110.31,OUT002,1998,Small,Tier 3,Food Mart,1938.57
FD2936,10.92,Low Sugar,0.12,Snack Foods,149.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3114.73
FD4126,12.45,Low Sugar,0.038,Snack Foods,160.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3688.14
FD2385,12.26,Low Sugar,0.057,Fruits and Vegetables,136.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3155.15
FD3610,8.49,Low Sugar,0.042,Fruits and Vegetables,119.53,OUT002,1998,Small,Tier 3,Food Mart,1950.44
NC1985,13.3,No Sugar,0.071,Household,207.75,OUT001,1987,High,Tier 2,Supermarket Type1,4843.04
FD567,14.64,Low Sugar,0.052,Fruits and Vegetables,185.13,OUT002,1998,Small,Tier 3,Food Mart,1495.58
FD3378,10.57,Low Sugar,0.09,Snack Foods,139.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,2835.02
FD1392,15.37,Low Sugar,0.033,Meat,134.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3816.49
FD3605,12.74,Low Sugar,0.058,Starchy Foods,112.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,2756.8
FD3375,14.09,Low Sugar,0.073,Meat,159.22,OUT001,1987,High,Tier 2,Supermarket Type1,4027.73
NC2952,14.32,No Sugar,0.185,Household,148.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,3867.72
DR160,10.27,Regular,0.105,Soft Drinks,123.79,OUT002,1998,Small,Tier 3,Food Mart,874.26
FD4081,14.67,Regular,0.062,Baking Goods,157.49,OUT001,1987,High,Tier 2,Supermarket Type1,4123.39
FD2484,14.55,Low Sugar,0.08,Baking Goods,186.12,OUT001,1987,High,Tier 2,Supermarket Type1,4681.45
FD2672,10.96,Low Sugar,0.056,Snack Foods,112.35,OUT001,1987,High,Tier 2,Supermarket Type1,2360.33
FD1772,11.11,Low Sugar,0.025,Snack Foods,157.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3326.65
NC7828,12.42,No Sugar,0.044,Health and Hygiene,180.1,OUT001,1987,High,Tier 2,Supermarket Type1,4078.49
FD2961,16.96,Regular,0.173,Fruits and Vegetables,204.5,OUT003,1999,Medium,Tier 1,Departmental Store,5602.23
FD4989,9.8,Low Sugar,0.142,Fruits and Vegetables,97.05,OUT002,1998,Small,Tier 3,Food Mart,1786.52
FD7970,10.48,Regular,0.144,Snack Foods,80.3,OUT002,1998,Small,Tier 3,Food Mart,1596.16
FD2531,13.99,Low Sugar,0.071,Breads,166.83,OUT001,1987,High,Tier 2,Supermarket Type1,4161.34
FD769,14.64,Low Sugar,0.071,Frozen Foods,178.84,OUT001,1987,High,Tier 2,Supermarket Type1,4553.27
FD4036,12.92,Regular,0.01,Baking Goods,173.23,OUT001,1987,High,Tier 2,Supermarket Type1,4050.13
FD4202,12.61,Low Sugar,0.025,Snack Foods,152.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3552.94
DR2350,10.88,Low Sugar,0.078,Soft Drinks,158.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3295.11
FD6509,15.73,Low Sugar,0.089,Starchy Foods,173.7,OUT001,1987,High,Tier 2,Supermarket Type1,4695.38
NC1200,13.94,No Sugar,0.011,Household,171.51,OUT003,1999,Medium,Tier 1,Departmental Store,4245.63
FD5045,12.28,Low Sugar,0.011,Snack Foods,127.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,2971.03
FD3224,12.53,Low Sugar,0.042,Dairy,165.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3811.02
DR592,9.12,Low Sugar,0.017,Soft Drinks,153.09,OUT002,1998,Small,Tier 3,Food Mart,800.36
FD1026,13.31,Low Sugar,0.053,Baking Goods,168.1,OUT001,1987,High,Tier 2,Supermarket Type1,4032.14
NC2734,14.15,No Sugar,0.126,Health and Hygiene,155.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3971.23
FD229,8.9,Regular,0.066,Breads,109.33,OUT001,1987,High,Tier 2,Supermarket Type1,3170.34
NC2926,8.73,No Sugar,0.083,Health and Hygiene,114.76,OUT002,1998,Small,Tier 3,Food Mart,1906.66
FD8087,14.68,Low Sugar,0.162,Fruits and Vegetables,115.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3270.12
FD1394,11.8,Regular,0.112,Snack Foods,142.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3160.19
FD1104,10.24,Low Sugar,0.056,Fruits and Vegetables,114.45,OUT002,1998,Small,Tier 3,Food Mart,2240.86
FD813,13.42,Regular,0.089,Fruits and Vegetables,162.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,3938.99
FD2774,13.56,Regular,0.017,Frozen Foods,150.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3721.56
DR7979,16.14,Low Sugar,0.112,Soft Drinks,198.44,OUT003,1999,Medium,Tier 1,Departmental Store,5293.66
FD4335,11.43,Low Sugar,0.228,Fruits and Vegetables,137.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,2990.64
FD3752,9.22,Regular,0.038,Frozen Foods,143.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,2610.94
FD3499,15.72,Regular,0.074,Fruits and Vegetables,150.69,OUT003,1999,Medium,Tier 1,Departmental Store,4220.92
FD292,11.76,Regular,0.093,Canned,169.01,OUT002,1998,Small,Tier 3,Food Mart,536.2
DR5928,16.59,Low Sugar,0.053,Soft Drinks,206.71,OUT003,1999,Medium,Tier 1,Departmental Store,5563.65
NC5364,12.76,No Sugar,0.157,Health and Hygiene,146.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3458.42
FD8139,13.38,Low Sugar,0.035,Fruits and Vegetables,135.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3382.72
FD6572,12.85,Low Sugar,0.086,Baking Goods,148.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3526.64
FD5619,14.45,Regular,0.021,Dairy,196.06,OUT001,1987,High,Tier 2,Supermarket Type1,4863.67
FD2525,11.29,Regular,0.084,Baking Goods,96.76,OUT002,1998,Small,Tier 3,Food Mart,2117.59
FD7521,14.14,Low Sugar,0.011,Baking Goods,159.49,OUT001,1987,High,Tier 2,Supermarket Type1,4045.4
NC238,13.36,No Sugar,0.015,Others,178.89,OUT003,1999,Medium,Tier 1,Departmental Store,5520.58
FD8067,11.25,Low Sugar,0.142,Baking Goods,101.79,OUT002,1998,Small,Tier 3,Food Mart,2209.58
